OrphaCode,Name,ExpertLink,ClassOrphaCodes,ClassNames
2141,Diaphragmatic defect-limb deficiency-skull defect syndrome,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=2141,93890,Rare developmental defect during embryogenesis
2143,Donnai-Barrow syndrome,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=2143,93890,Rare developmental defect during embryogenesis
2145,"Craniosynostosis, Herrmann-Opitz type",http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=2145,93890,Rare developmental defect during embryogenesis
2149,Nodular neuronal heterotopia,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=2149,93890,Rare developmental defect during embryogenesis
2148,Lissencephaly type 1 due to doublecortin gene mutation,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=2148,93890,Rare developmental defect during embryogenesis
158048,Hemophagocytic syndrome associated with an infection,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=158048,98004,Rare immune disease
158057,Acquired hemophagocytic lymphohistiocytosis associated with malignant disease,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=158057,98004,Rare immune disease
2108,Hallermann-Streiff syndrome,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=2108,93890,Rare developmental defect during embryogenesis
158061,Macrophage activation syndrome,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=158061,98023,Rare systemic or rheumatologic disease
2107,Hall-Riggs syndrome,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=2107,93890,Rare developmental defect during embryogenesis
2110,Hallux varus-preaxial polysyndactyly syndrome,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=2110,93890,Rare developmental defect during embryogenesis
2109,Hallermann-Streiff-like syndrome,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=2109,93890,Rare developmental defect during embryogenesis
2111,Cystic hamartoma of lung and kidney,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=2111,93890,Rare developmental defect during embryogenesis
2115,Harrod syndrome,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=2115,93890,Rare developmental defect during embryogenesis
2114,"Hip dysplasia, Beukes type",http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=2114,93419,Rare bone disease
2994,Short stature-craniofacial anomalies-genital hypoplasia syndrome,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=2994,93890,Rare developmental defect during embryogenesis
2117,Hartsfield syndrome,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=2117,93890,Rare developmental defect during embryogenesis
2119,HEC syndrome,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=2119,97929,Rare cardiac disease
2123,Diffuse neonatal hemangiomatosis,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=2123,93890,Rare developmental defect during embryogenesis
157997,Benign cephalic histiocytosis,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=157997,89826,Rare skin disease
2090,GMS syndrome,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=2090,93890,Rare developmental defect during embryogenesis
157991,Generalized eruptive histiocytosis,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=157991,89826,Rare skin disease
2091,Multinodular goiter-cystic kidney-polydactyly syndrome,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=2091,93890,Rare developmental defect during embryogenesis
158011,Necrobiotic xanthogranuloma,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=158011,89826,Rare skin disease
158008,Papular xanthoma,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=158008,89826,Rare skin disease
376,Gordon syndrome,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=376,93890,Rare developmental defect during embryogenesis
158003,Xanthoma disseminatum,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=158003,89826,Rare skin disease
2092,Focal dermal hypoplasia,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=2092,93890,Rare developmental defect during embryogenesis
158000,Juvenile xanthogranuloma,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=158000,89826,Rare skin disease
2098,"Acromesomelic dysplasia, Grebe type",http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=2098,93419,Rare bone disease
158025,Hereditary progressive mucinous histiocytosis,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=158025,89826,Rare skin disease
158022,Progressive nodular histiocytosis,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=158022,89826,Rare skin disease
380,Greig cephalopolysyndactyly syndrome,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=380,93890,Rare developmental defect during embryogenesis
2095,Gorlin-Chaudhry-Moss syndrome,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=2095,93890,Rare developmental defect during embryogenesis
158019,Indeterminate cell histiocytosis,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=158019,89826,Rare skin disease
158014,RosaÃ¯-Dorfman disease,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=158014,98023,Rare systemic or rheumatologic disease
2097,Grant syndrome,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=2097,93419,Rare bone disease
2101,Grubben-de Cock-Borghgraef syndrome,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=2101,93890,Rare developmental defect during embryogenesis
2104,Dysmorphism-pectus carinatum-joint laxity syndrome,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=2104,93890,Rare developmental defect during embryogenesis
158029,Sea-blue histiocytosis,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=158029,98023,Rare systemic or rheumatologic disease
2069,Gastrocutaneous syndrome,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=2069,89826,Rare skin disease
157846,Neuroferritinopathy,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=157846,98006,Rare neurologic disease
157832,Craniorhiny,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=157832,93890,Rare developmental defect during embryogenesis
2067,GAPO syndrome,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=2067,93890,Rare developmental defect during embryogenesis
157835,Paroxysmal hemicrania,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=157835,98006,Rare neurologic disease
2065,Galloway-Mowat syndrome,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=2065,93890,Rare developmental defect during embryogenesis
2075,Genitopalatocardiac syndrome,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=2075,93890,Rare developmental defect during embryogenesis
157941,Huntington disease-like 1,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=157941,98006,Rare neurologic disease
2074,Gemignani syndrome,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=2074,93890,Rare developmental defect during embryogenesis
157850,Pantothenate kinase-associated neurodegeneration,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=157850,98006,Rare neurologic disease
2072,Gaucher disease-ophthalmoplegia-cardiovascular calcification syndrome,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=2072,68367,Rare inborn errors of metabolism
157954,ANE syndrome,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=157954,93890,Rare developmental defect during embryogenesis
157962,"Oculoauricular syndrome, Schorderet type",http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=157962,97966,Rare ophthalmic disorder
157946,Huntington disease-like 3,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=157946,98006,Rare neurologic disease
2078,Geroderma osteodysplastica,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=2078,93419,Rare bone disease
157949,Combined immunodeficiency with granulomatosis,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=157949,98004,Rare immune disease
2077,German syndrome,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=2077,93890,Rare developmental defect during embryogenesis
157973,Congenital muscular dystrophy due to LMNA mutation,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=157973,98006,Rare neurologic disease
2085,Glaucoma-sleep apnea syndrome,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=2085,97966,Rare ophthalmic disorder
2084,Glaucoma-ectopia lentis-microspherophakia-stiff joints-short stature syndrome,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=2084,93890,Rare developmental defect during embryogenesis
157965,SLC39A13-related spondylodysplastic Ehlers-Danlos syndrome,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=157965,98023,Rare systemic or rheumatologic disease
2083,Prominent glabella-microcephaly-hypogenitalism syndrome,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=2083,93890,Rare developmental defect during embryogenesis
1791,Frontofacionasal dysplasia,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=1791,93890,Rare developmental defect during embryogenesis
1826,Frontometaphyseal dysplasia,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=1826,93419,Rare bone disease
2047,Flynn-Aird syndrome,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=2047,93890,Rare developmental defect during embryogenesis
2048,Foix-Chavany-Marie syndrome,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=2048,98006,Rare neurologic disease
2050,Cole-Carpenter syndrome,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=2050,93419,Rare bone disease
2063,Splenogonadal fusion-limb defects-micrognathia syndrome,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=2063,93890,Rare developmental defect during embryogenesis
2064,Posterior fusion of lumbosacral vertebrae-blepharoptosis syndrome,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=2064,93890,Rare developmental defect during embryogenesis
2057,Blepharophimosis-ptosis-esotropia-syndactyly-short stature syndrome,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=2057,93890,Rare developmental defect during embryogenesis
2059,Fryns syndrome,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=2059,93890,Rare developmental defect during embryogenesis
2026,Gingival fibromatosis-hypertrichosis syndrome,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=2026,93890,Rare developmental defect during embryogenesis
2025,Gingival fibromatosis-facial dysmorphism syndrome,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=2025,93890,Rare developmental defect during embryogenesis
2028,Juvenile hyaline fibromatosis,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=2028,93419,Rare bone disease
2027,Gingival fibromatosis-progressive deafness syndrome,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=2027,93890,Rare developmental defect during embryogenesis
2021,Fibrochondrogenesis,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=2021,93419,Rare bone disease
2019,Femur-fibula-ulna complex,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=2019,93890,Rare developmental defect during embryogenesis
2024,Hereditary gingival fibromatosis,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=2024,98026,Rare odontologic disease
2022,Endocardial fibroelastosis,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=2022,97929,Rare cardiac disease
2824,Paraplegia-intellectual disability-hyperkeratosis syndrome,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=2824,93890,Rare developmental defect during embryogenesis
2045,FLOTCH syndrome,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=2045,89826,Rare skin disease
2044,Floating-Harbor syndrome,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=2044,93890,Rare developmental defect during embryogenesis
2031,Hepatic fibrosis-renal cysts-intellectual disability syndrome,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=2031,93890,Rare developmental defect during embryogenesis
2036,Scalp-ear-nipple syndrome,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=2036,93890,Rare developmental defect during embryogenesis
158769,Plaque-form urticaria pigmentosa,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=158769,89826,Rare skin disease
2006,Median cleft lip/mandibule,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=2006,93890,Rare developmental defect during embryogenesis
158766,Typical urticaria pigmentosa,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=158766,89826,Rare skin disease
2007,Alar cartilages hypoplasia-coloboma-telecanthus syndrome,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=2007,93890,Rare developmental defect during embryogenesis
2003,Cleft lip/palate-deafness-sacral lipoma syndrome,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=2003,93890,Rare developmental defect during embryogenesis
158687,Lethal acantholytic erosive disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=158687,89826,Rare skin disease
158684,Epidermolysis bullosa simplex with pyloric atresia,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=158684,89826,Rare skin disease
2004,Laryngotracheoesophageal cleft,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=2004,93890,Rare developmental defect during embryogenesis
2001,Cleft lip/palate-intestinal malrotation-cardiopathy syndrome,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=2001,93890,Rare developmental defect during embryogenesis
158681,Epidermolysis bullosa simplex with circinate migratory erythema,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=158681,89826,Rare skin disease
158676,"Localized dystrophic epidermolysis bullosa, nails only",http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=158676,89826,Rare skin disease
158673,"Localized dystrophic epidermolysis bullosa, acral form",http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=158673,89826,Rare skin disease
158668,Ectodermal dysplasia-skin fragility syndrome,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=158668,89826,Rare skin disease
2016,Cleft palate-lateral synechia syndrome,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=2016,93890,Rare developmental defect during embryogenesis
2017,Sternal cleft,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=2017,93890,Rare developmental defect during embryogenesis
2013,Cleft palate-large ears-small head syndrome,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=2013,93890,Rare developmental defect during embryogenesis
2010,Cleft palate-stapes fixation-oligodontia syndrome,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=2010,93890,Rare developmental defect during embryogenesis
158778,Isolated bone marrow mastocytosis,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=158778,250908,Rare neoplastic disease
158775,Smoldering systemic mastocytosis,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=158775,250908,Rare neoplastic disease
158772,Nodular urticaria pigmentosa,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=158772,89826,Rare skin disease
2008,Acrocardiofacial syndrome,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=2008,93890,Rare developmental defect during embryogenesis
1987,Femoral agenesis/hypoplasia,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=1987,93890,Rare developmental defect during embryogenesis
1986,Gollop-Wolfgang complex,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=1986,93890,Rare developmental defect during embryogenesis
1980,Bilateral striopallidodentate calcinosis,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=1980,98006,Rare neurologic disease
1997,Blepharo-cheilo-odontic syndrome,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=1997,93890,Rare developmental defect during embryogenesis
1995,Cleft lip-retinopathy syndrome,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=1995,93890,Rare developmental defect during embryogenesis
1993,Pai syndrome,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=1993,93890,Rare developmental defect during embryogenesis
1988,Femoral-facial syndrome,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=1988,93890,Rare developmental defect during embryogenesis
2348,"Familial partial lipodystrophy, Dunnigan type",http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=2348,97978,Rare endocrine disease
247775,Mayer-Rokitansky-KÃ¼ster-Hauser syndrome type 1,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=247775,93890,Rare developmental defect during embryogenesis
2351,Kousseff syndrome,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=2351,93890,Rare developmental defect during embryogenesis
247768,MÃ¼llerian aplasia and hyperandrogenism,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=247768,93890,Rare developmental defect during embryogenesis
2353,Schilbach-Rott syndrome,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=2353,93890,Rare developmental defect during embryogenesis
247790,FTH1-related iron overload,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=247790,68367,Rare inborn errors of metabolism
247798,MUTYH-related attenuated familial adenomatous polyposis,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=247798,97935,Rare gastroenterologic disease
247794,Juvenile cataract-microcornea-renal glucosuria syndrome,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=247794,68367,Rare inborn errors of metabolism
